ID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,Category,Product,Region,Store,Latitude,Longitude,SalesPersonName,Title,Country,CustomerName,Gender,Phone,PostalCode,Foreigner
3454,2016-01-02,16558,17,8,59,7,54.98846829,8,Sportswear,Rasta WCT,East,Parkway Parade,1.30124,103.90523,Leif Shine,Sales Manager,Germany,Lars von Holstein,Male,0241-039123,52066,True
3455,2016-01-02,16592,89,3,28,5,220.5787268,6,Children's Clothes,RDL Suit,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,USA,Alice Chain,Female,(206) 555-4112,98128,True
3456,2016-01-02,16592,89,3,35,34,213.7167431,6,Swimwear,LA. Shorts,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,USA,Alice Chain,Female,(206) 555-4112,98128,True
3457,2016-01-02,16592,89,3,45,39,381.2015261,8,Men's Footwear,Danske Treshoe,East,Parkway Parade,1.30124,103.90523,Rob Carsson,Sales Representative,USA,Alice Chain,Female,(206) 555-4112,98128,True
3458,2016-01-02,16592,89,3,56,14,581.3933518,6,Women's Footwear,Slip-on Shoes,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,USA,Alice Chain,Female,(206) 555-4112,98128,True
3459,2016-01-02,16599,59,5,31,9,69.14842156,6,Men's Clothes,Rossi Bermuda Shorts,South ,Holland Village,1.31101,103.79627,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3460,2016-01-02,16599,59,5,41,40,337.5367935,1,Baby Clothes,Duck Shirt,West ,Jurong Point,1.34032,103.706006,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3461,2016-01-02,16599,59,5,63,10,191.1465267,8,Women's Clothes,Serve-Shirt,East,Parkway Parade,1.30124,103.90523,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3462,2016-01-02,16599,59,5,69,35,69.51206617,9,Sportswear,Tube Socks,South ,Marina Square,1.29136,103.85786,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3463,2016-01-02,16615,23,6,21,45,485.9059757,2,Sportswear,Basket Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
3464,2016-01-02,16615,23,6,22,7,26.12299045,6,Women's Footwear,Ravellis Träskor,South ,Holland Village,1.31101,103.79627,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
3465,2016-01-02,16615,23,6,24,23,102.4832853,8,Men's Clothes,Samba Soccer Socks,East,Parkway Parade,1.30124,103.90523,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
3466,2016-01-03,10373,37,9,58,80,4245.6,6,Baby Clothes,Onesy Dress,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3467,2016-01-03,10373,37,9,71,50,1589.5,1,Men's Clothes,Atles Lussekofta,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3468,2016-01-03,10813,1,8,2,12,209.4,1,Sportswear,Mr2 Trousers,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
3469,2016-01-03,10813,1,8,46,35,419.65,1,Baby Clothes,Rodbye Troje,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
3470,2016-01-03,10872,30,5,55,10,420.3,7,Sportswear,Feiss Fleece Trousers,East,Airport Terminal 1,1.35732,103.987309,Ingrid Hendrix,Sales Representative,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
3471,2016-01-03,10872,30,5,62,20,618.6,6,Sportswear,Lace Shoes,South ,Holland Village,1.31101,103.79627,Ingrid Hendrix,Sales Representative,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
3472,2016-01-03,10872,30,5,64,15,488.55,6,Women's Footwear,WFS Shoes,South ,Holland Village,1.31101,103.79627,Ingrid Hendrix,Sales Representative,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
3473,2016-01-03,10872,30,5,65,21,218.82,8,Women's Clothes,Stretch Pants,East,Parkway Parade,1.30124,103.90523,Ingrid Hendrix,Sales Representative,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
3474,2016-01-03,10874,88,2,10,10,66.0,7,Baby Clothes,Sapporoo Gloves,East,Airport Terminal 1,1.35732,103.987309,Erik Presley,President,Singapore,Mariah Erdi,Female,(14) 555-8122,08737-363,False
3475,2016-01-03,10931,68,6,13,42,1135.26,1,Baby Clothes,Aino Shoes,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,Switzerland,Carl Perry,Male,0897-034214,1203,True
3476,2016-01-03,10931,68,6,57,30,577.5,1,Women's Footwear,Lightweight Sandals,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,Switzerland,Carl Perry,Male,0897-034214,1203,True
3477,2016-01-03,10933,19,3,53,2,110.38,9,Women's Clothes,Jack Flash Dress,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
3478,2016-01-03,10933,19,3,61,30,764.7,1,Sportswear,AAA Running Shoe,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
3479,2016-01-03,11002,37,9,13,56,1419.04,9,Baby Clothes,Aino Shoes,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3480,2016-01-03,11002,37,9,35,15,87.0,9,Swimwear,LA. Shorts,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3481,2016-01-03,11002,37,9,42,24,308.64,9,Women's Footwear,Walking Shoes,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3482,2016-01-03,11002,37,9,55,40,1689.2,2,Sportswear,Feiss Fleece Trousers,West ,Bukit Panjang Plaza,1.37974,103.7644,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3483,2016-01-03,11077,73,9,2,24,454.32,9,Sportswear,Mr2 Trousers,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3484,2016-01-03,11077,73,9,3,4,87.4,6,Women's Clothes,Chantell Shirt,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3485,2016-01-03,11077,73,9,4,3,70.8,7,Women's Clothes,Rossi Shorts,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3486,2016-01-03,11077,73,9,6,50,219.5,8,Women's Clothes,Shagall Socks,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3487,2016-01-03,11077,73,9,7,15,600.6,8,Children's Clothes,Runner Shoes,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3488,2016-01-03,11077,73,9,8,5,108.05,9,Women's Clothes,Tuxedo Top,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3489,2016-01-03,11077,73,9,10,15,98.55,6,Baby Clothes,Sapporoo Gloves,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3490,2016-01-03,11077,73,9,12,10,107.3,7,Swimwear,Tank Swimsuit,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3491,2016-01-03,11077,73,9,13,10,264.3,8,Baby Clothes,Aino Shoes,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3492,2016-01-03,11077,73,9,14,50,1237.0,6,Children's Clothes,Kool Sunglasses,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3493,2016-01-03,11077,73,9,16,25,258.75,7,Sportswear,Wimbledon T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3494,2016-01-03,11077,73,9,20,15,1197.45,8,Sportswear,Tennis Suit,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3495,2016-01-03,11077,73,9,23,14,132.58,7,Women's Footwear,DSW Sandals,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3496,2016-01-03,11077,73,9,32,10,189.8,8,Swimwear,Riviera Swimsuit,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3497,2016-01-03,11077,73,9,39,10,551.0,8,Women's Clothes,Terence Top,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3498,2016-01-03,11077,73,9,41,8,69.76,6,Baby Clothes,Duck Shirt,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3499,2016-01-03,11077,73,9,46,8,93.04,2,Baby Clothes,Rodbye Troje,West ,Bukit Panjang Plaza,1.37974,103.7644,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3500,2016-01-03,11077,73,9,52,8,662.64,1,Women's Footwear,Winter Boots,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3501,2016-01-03,11077,73,9,55,5,210.55,6,Sportswear,Feiss Fleece Trousers,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3502,2016-01-03,11077,73,9,60,8,42.64,7,Sportswear,Game Over T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3503,2016-01-03,11077,73,9,64,15,511.35,9,Women's Footwear,WFS Shoes,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3504,2016-01-03,11077,73,9,66,8,162.8,7,Women's Clothes,Langoste Shirt,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3505,2016-01-03,11077,73,9,73,5,6.05,1,Baby Clothes,Mehmet-Napp,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3506,2016-01-03,11077,73,9,75,14,114.66,7,Men's Clothes,Bow tie,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3507,2016-01-03,11077,73,9,77,10,119.8,7,Women's Clothes,Wrap Skirt,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
3508,2016-01-03,11289,51,1,24,25,120.2974083,2,Men's Clothes,Samba Soccer Socks,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
3509,2016-01-03,11289,51,1,64,18,689.0027269,8,Women's Footwear,WFS Shoes,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
3510,2016-01-03,11433,59,4,24,42,255.1110048,7,Men's Clothes,Samba Soccer Socks,East,Airport Terminal 1,1.35732,103.987309,Joan Callins,Sales Coordinator,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3511,2016-01-03,11433,59,4,57,24,538.6664421,8,Women's Footwear,Lightweight Sandals,East,Parkway Parade,1.30124,103.90523,Joan Callins,Sales Coordinator,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3512,2016-01-03,11433,59,4,65,14,163.8517836,9,Women's Clothes,Stretch Pants,South ,Marina Square,1.29136,103.85786,Joan Callins,Sales Coordinator,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
3513,2016-01-03,11537,37,9,59,49,435.6064311,6,Sportswear,Rasta WCT,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3514,2016-01-03,11537,37,9,71,23,754.9599686,7,Men's Clothes,Atles Lussekofta,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3515,2016-01-03,11537,37,9,76,41,15029.75383,6,Women's Clothes,Halter Dress,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
3516,2016-01-03,11579,1,8,46,24,311.589991,7,Baby Clothes,Rodbye Troje,East,Airport Terminal 1,1.35732,103.987309,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
3517,2016-01-03,11616,46,3,70,37,1058.888118,6,Men's Clothes,US-Master Jeans,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
3518,2016-01-03,11616,46,3,77,16,198.0398999,7,Women's Clothes,Wrap Skirt,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
3519,2016-01-03,12207,18,6,42,6,97.28869083,1,Women's Footwear,Walking Shoes,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,France,Pierre Chardin,Male,40.67.88.88,44000,True
3520,2016-01-03,12207,18,6,69,7,15.05270434,6,Sportswear,Tube Socks,South ,Holland Village,1.31101,103.79627,Lennart Skoglund,Sales Representative,France,Pierre Chardin,Male,40.67.88.88,44000,True
3521,2016-01-03,12400,62,3,30,17,413.8866759,1,Baby Clothes,Baby Dark Lounge Suit,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
3522,2016-01-03,12400,62,3,40,7,127.8717621,9,Baby Clothes,Duck Trousers,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
3523,2016-01-03,12400,62,3,55,14,539.1854212,1,Sportswear,Feiss Fleece Trousers,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
3524,2016-01-03,12400,62,3,60,17,92.88488348,9,Sportswear,Game Over T-Shirt,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
3525,2016-01-03,12553,12,3,73,9,13.17468384,7,Baby Clothes,Mehmet-Napp,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Argentina,Victoria Abril,Male,(1) 135-5555,1010,True
3526,2016-01-03,12694,34,9,19,38,322.7900058,1,Sportswear,Squash Shorts,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Joe do Pintho,Male,(21) 555-0091,05454-876,False
3527,2016-01-03,12694,34,9,69,32,58.55087897,8,Sportswear,Tube Socks,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Joe do Pintho,Male,(21) 555-0091,05454-876,False
3528,2016-01-03,12804,23,6,37,11,42.24892574,8,Baby Clothes,Mehmet-Skor,East,Parkway Parade,1.30124,103.90523,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
3529,2016-01-03,12804,23,6,54,7,233.8093958,1,Sportswear,Patamonia Fleece Jacket,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
3530,2016-01-03,12804,23,6,62,38,1158.298586,6,Sportswear,Lace Shoes,South ,Holland Village,1.31101,103.79627,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
3531,2016-01-03,12808,87,8,14,20,495.2761681,2,Children's Clothes,Kool Sunglasses,West ,Bukit Panjang Plaza,1.37974,103.7644,Leif Shine,Sales Manager,Singapore,Miiko Heikillä,Female,981-443655,90110,False
3532,2016-01-03,12943,17,7,32,29,587.976681,2,Swimwear,Riviera Swimsuit,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,Lars von Holstein,Male,0241-039123,52066,True
3533,2016-01-03,12943,17,7,36,72,702.0807068,2,Baby Clothes,Mehmet-Tröja,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,Lars von Holstein,Male,0241-039123,52066,True
3534,2016-01-03,12981,79,7,14,10,230.0028425,2,Children's Clothes,Kool Sunglasses,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
3535,2016-01-03,12981,79,7,51,46,4696.093125,9,Men's Footwear,Summit Hiking Boots,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
3536,2016-01-03,13098,51,1,1,19,357.5015292,6,Men's Clothes,Lenin Jeansshorts,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
3537,2016-01-03,13098,51,1,77,56,734.1359449,2,Women's Clothes,Wrap Skirt,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
3538,2016-01-03,13111,17,8,22,43,178.2292371,9,Women's Footwear,Ravellis Träskor,South ,Marina Square,1.29136,103.85786,Leif Shine,Sales Manager,Germany,Lars von Holstein,Male,0241-039123,52066,True
3539,2016-01-03,13111,17,8,49,22,529.323035,7,Sportswear,Finnish Sport Blades,East,Airport Terminal 1,1.35732,103.987309,Leif Shine,Sales Manager,Germany,Lars von Holstein,Male,0241-039123,52066,True
3540,2016-01-03,13138,39,3,55,11,439.2990937,6,Sportswear,Feiss Fleece Trousers,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
3541,2016-01-03,13138,39,3,76,31,14114.81526,8,Women's Clothes,Halter Dress,East,Parkway Parade,1.30124,103.90523,Rob Carsson,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
3542,2016-01-03,13165,32,1,15,48,362.7579126,1,Women's Clothes,Sumi Underwear,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
3543,2016-01-03,13165,32,1,41,23,283.0490451,1,Baby Clothes,Duck Shirt,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
3544,2016-01-03,13165,32,1,46,43,672.7462165,8,Baby Clothes,Rodbye Troje,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
3545,2016-01-03,13165,32,1,47,10,305.1910668,1,Men's Footwear,Lundenhagen Boots,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
3546,2016-01-03,13165,32,1,56,43,2084.062047,9,Women's Footwear,Slip-on Shoes,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
3547,2016-01-03,13165,32,1,60,29,168.4818614,1,Sportswear,Game Over T-Shirt,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
3548,2016-01-03,13182,63,7,23,5,44.86036045,2,Women's Footwear,DSW Sandals,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,George Essen,Male,0372-035188,1307,True
3549,2016-01-03,13187,7,5,59,12,108.9746806,7,Sportswear,Rasta WCT,East,Airport Terminal 1,1.35732,103.987309,Ingrid Hendrix,Sales Representative,France,Julie Binoché,Female,88.60.15.31,67000,True
3550,2016-01-03,14338,1,7,59,15,142.8052529,6,Sportswear,Rasta WCT,South ,Holland Village,1.31101,103.79627,Tom Lindwall,Sales Representative,Germany,Albert von Einstein,Female,030-0074321,12209,True
3551,2016-01-03,14640,5,3,16,13,151.9801012,7,Sportswear,Wimbledon T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
3552,2016-01-03,14640,5,3,32,11,262.3513447,2,Swimwear,Riviera Swimsuit,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
3553,2016-01-03,14640,5,3,40,53,1206.317161,2,Baby Clothes,Duck Trousers,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
3554,2016-01-03,14640,5,3,75,16,155.9395026,2,Men's Clothes,Bow tie,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
